,country,id,lat,lng,name,clouds,date,humidity,pressure,temp,temp_max,temp_min,wind_deg,wind_speed
2345,FI,650014,61.87558,23.719481,Kuru,92,2017-11-19 03:00:00,100,989.94,2.44,2.44,2.12,104.501,2.32
2346,FI,654533,63.860668,23.45289,Kalvia,88,2017-11-19 03:00:00,94,1003.07,-0.36,-0.36,-2.03,42.5011,3.02
2347,FI,656652,60.045872,24.004589,Inga,80,2017-11-19 03:00:00,100,1004.13,4.82,5.47,4.82,174.501,10.97
2348,FI,656657,68.90596,27.028811,Inari,80,2017-11-19 03:00:00,96,992.86,-5.07,-5.07,-6.86,4.0011,1.17
2349,FI,657479,61.98333,22.26667,Honkajoki,88,2017-11-19 03:00:00,100,996.51,2.09,2.55,2.09,41.5011,1.97
2350,FI,659433,65.083328,24.75,Hailuoto,76,2017-11-19 03:00:00,100,1010.21,-1.98,-0.71,-1.98,96.0011,2.92
2351,FM,7626967,8.985,150.126007,Makur Municipality,48,2017-11-19 03:00:00,100,1021.23,27.95,27.95,27.95,61.0011,2.57
2352,FM,7648752,6.964,158.206406,Kolonia,56,2017-11-19 03:00:00,100,1019.29,28.58,28.58,28.15,45.0011,3.92
2353,FR,6445480,45.900002,1.11667,Veyrac,8,2017-11-19 03:00:00,76,1003.72,-0.13,-0.13,-3.03,107.001,1.22
2354,FR,2973847,50.969151,2.32184,Spycker,24,2017-11-19 03:00:00,93,1030.88,7.27,7.27,7.05,315.501,6.77
2355,FR,6426118,49.900002,4.28333,Signy-le-Petit,80,2017-11-19 03:00:00,97,1007.78,4.97,5.15,4.97,293.001,4.32
2356,FR,6613851,47.933331,1.95,Semoy,88,2017-11-19 03:00:00,94,1021.23,4.86,4.86,3.12,255.001,4.37
2357,FR,2978279,49.956478,1.22233,Saint-Martin-en-Campagne,92,2017-11-19 03:00:00,99,1020.34,7.21,7.65,7.21,342.501,3.37
2358,FR,2978618,43.077999,5.929,Saint-Mandrier-sur-Mer,0,2017-11-19 03:00:00,100,1006.4,2.63,2.63,2.32,320.501,2.02
2359,FR,2981808,48.02388,6.66416,Saint-Ame,92,2017-11-19 03:00:00,96,970.41,2.35,2.35,0.45,232.001,2.67
2360,FR,6428049,45.866669,-0.96667,Saint-Agnant,0,2017-11-19 03:00:00,100,1037.93,2.16,5.42,2.16,52.5011,2.02
2361,FR,2982492,47.090111,-1.06417,Roussay,12,2017-11-19 03:00:00,80,1028.21,0.37,0.37,-1.81,237.001,1.07
2362,FR,6612445,47.860199,-3.4606,Rédené,20,2017-11-19 03:00:00,76,1024.64,4.63,4.63,1.72,260.001,2.97
2363,FR,6615854,43.054199,2.9222,Portel-des-Corbières,0,2017-11-19 03:00:00,79,1020.99,5.63,6.8,5.63,292.501,7.07
2364,FR,2986395,45.95594,4.69353,Pommiers,48,2017-11-19 03:00:00,89,999.67,2.97,2.97,-2.68,188.501,1.32
2365,FR,2986499,45.923061,6.06435,Poisy,68,2017-11-19 03:00:00,100,949.01,0.74,0.74,-3.48,302.001,0.62
2366,FR,2993380,46.880859,-0.01996,Moncontour,24,2017-11-19 03:00:00,81,1023.91,1.41,1.41,-0.98,237.001,1.22
2367,FR,6442623,47.900002,0.2,Moncé-en-Belin,44,2017-11-19 03:00:00,90,1025.77,4.66,4.66,2.37,259.001,3.57
2368,ID,1640197,-3.01667,104.75,Kertapati,92,2017-11-19 03:00:00,96,1023.34,26.58,26.58,25.62,167.501,2.57
2369,CN,7403425,38.900249,121.67495,Zhuanshantun,0,2017-11-19 03:00:00,100,1041.74,-1.57,1.15,-1.57,26.0011,5.67
2370,FR,2994785,48.955391,1.99494,Medan,92,2017-11-19 03:00:00,97,1020.34,9.16,9.16,8.37,292.501,3.87
2371,FR,2995058,47.892391,-1.99104,Maure-de-Bretagne,0,2017-11-19 03:00:00,85,1029.42,4.23,4.23,2.22,259.501,3.42
2372,FR,2998081,49.005001,0.1502,Livarot,76,2017-11-19 03:00:00,92,1025.94,11.37,11.37,9.05,274.001,5.47
2373,FR,3003351,48.947079,4.02263,Le Mesnil-sur-Oger,92,2017-11-19 03:00:00,96,1016.78,6.57,6.57,5.95,283.501,3.52
2374,FR,3018292,49.04002,6.19435,Fleury,92,2017-11-19 03:00:00,96,1000.56,4.71,4.71,3.97,261.501,5.52
2375,FR,3018474,43.913349,1.2212,Finhan,0,2017-11-19 03:00:00,79,1018.32,-0.42,-0.42,-0.78,258.501,2.87
2376,FR,3022943,47.025131,3.03167,Cours-les-Barres,36,2017-11-19 03:00:00,93,1010.45,0.15,0.15,-0.03,202.501,3.07
2377,FR,3038449,47.87426,3.35049,Aillant-sur-Tholon,92,2017-11-19 03:00:00,92,1013.61,3.55,3.55,3.55,244.001,5.52
2378,GB,2634138,54.953331,-1.36861,Whitburn,0,2017-11-19 03:00:00,100,1030.31,4.88,7.47,4.88,314.001,10.97
2379,GB,2637248,56.891571,-4.91982,Spean Bridge,68,2017-11-19 03:00:00,100,982.73,1.7,1.7,1.7,305.001,1.42
2380,GB,2638534,60.0,-1.25,Sandwick,48,2017-11-19 03:00:00,100,1024.88,6.44,8.47,6.44,336.001,14.37
2381,GB,2639935,52.896889,-2.66401,Prees,88,2017-11-19 03:00:00,93,1021.72,4.89,4.89,4.55,297.501,2.22
2382,GB,2643788,53.91415,-0.48572,Lockington,8,2017-11-19 03:00:00,80,1026.5,1.8,2.3,1.8,308.001,5.92
2383,GB,2646102,55.90831,-4.87051,Inverkip,32,2017-11-19 03:00:00,100,1022.37,2.01,5.22,2.01,313.501,4.37
2384,GB,2649372,51.993759,-4.97631,Fishguard,76,2017-11-19 03:00:00,100,1032.34,7.09,9.57,7.09,342.001,4.22
2385,GB,2649737,50.879021,0.65236,Fairlight,24,2017-11-19 03:00:00,88,1029.1,3.9,4.47,3.9,314.001,4.27
2386,GB,2649784,55.8713,-2.0901,Eyemouth,0,2017-11-19 03:00:00,100,1028.04,5.29,7.32,5.29,315.001,10.02
2387,GB,2651088,57.880501,-4.02879,Dornoch,0,2017-11-19 03:00:00,100,1011.83,2.6,3.05,2.6,309.501,4.02
2388,GB,2651609,54.932781,-3.82271,Dalbeattie,32,2017-11-19 03:00:00,94,1007.78,0.55,0.55,0.55,311.501,3.12
2389,GB,2656382,56.089779,-3.91092,Bannockburn,32,2017-11-19 03:00:00,82,1015.64,-0.98,0.45,-0.98,284.501,2.57
2390,GE,612987,43.045811,42.727798,Mestia,32,2017-11-19 03:00:00,71,745.63,-11.6,-11.6,-11.61,197.501,0.52
2391,GE,824385,41.90694,41.95417,Naruja,36,2017-11-19 03:00:00,65,988.81,12.35,12.35,10.77,107.001,2.47
2392,GN,2417886,12.079,-12.2982,Mali,48,2017-11-19 03:00:00,64,968.79,17.55,17.55,17.55,66.0011,1.07
2393,GP,3578278,16.058901,-61.765949,Vieux-Habitants,64,2017-11-19 03:00:00,97,1017.91,27.23,27.65,27.23,126.501,4.22
2394,GQ,2310309,1.8658,10.76892,Anisoc,88,2017-11-19 03:00:00,97,971.79,21.77,21.77,21.77,234.001,1.07
2395,GQ,2310533,1.03225,10.64882,Acurenam,88,2017-11-19 03:00:00,97,959.3,21.17,21.17,21.17,241.501,1.12
2396,GR,251896,36.866669,22.700001,Vlakhiotis,0,2017-11-19 03:00:00,100,1015.24,12.97,14.22,12.97,275.001,5.22
2397,GR,256842,35.053188,24.87442,Moires,92,2017-11-19 03:00:00,100,1023.75,13.32,16.87,13.32,271.001,4.02
2398,GR,256930,39.879719,25.074169,Myrina,0,2017-11-19 03:00:00,100,1023.75,13.8,14.8,13.8,15.0011,3.07
2399,GR,263809,37.849998,21.116671,Ayios Nikolaos,76,2017-11-19 03:00:00,100,1021.96,14.71,15.72,14.71,289.501,6.07
2400,GR,264146,39.084999,26.370001,Agiasos,76,2017-11-19 03:00:00,100,1014.91,12.82,12.82,12.82,273.501,1.67
2401,GR,735747,40.985561,24.69389,Chrysoupolis,20,2017-11-19 03:00:00,100,1014.91,8.89,8.97,8.89,24.0011,2.42
2402,HN,3600626,15.86667,-87.900002,Travesia,48,2017-11-19 03:00:00,95,993.83,21.34,21.34,20.82,288.501,0.82
2403,HN,3612838,14.86667,-88.833328,Dolores,92,2017-11-19 03:00:00,92,936.52,19.15,19.15,19.15,13.0011,0.97
2404,HN,3615011,14.93333,-83.833328,Auka,100,2017-11-19 03:00:00,94,1019.86,23.7,23.7,23.37,329.501,3.12
2405,HT,3723618,19.853331,-73.191673,Jean-Rabel,20,2017-11-19 03:00:00,100,1011.42,24.42,24.42,24.42,65.5011,5.72
2406,HU,715958,48.049999,20.9,Sajolad,44,2017-11-19 03:00:00,91,1008.83,-0.13,-0.13,-0.13,254.001,4.32
2407,HU,3049013,46.841999,18.337629,Lajoskomarom,80,2017-11-19 03:00:00,88,1012.64,-0.45,-0.45,-0.46,266.001,1.92
2408,HU,3051520,45.950001,18.939171,Hercegszanto,0,2017-11-19 03:00:00,87,1016.05,1.67,1.67,-2.58,232.001,1.32
2409,ID,1214449,-1.11961,98.992172,Sikabaluan,92,2017-11-19 03:00:00,100,1019.05,26.45,26.45,26.45,344.501,2.52
2410,ID,1623502,1.0392,120.816902,Tolitoli,20,2017-11-19 03:00:00,100,1014.75,28.57,28.57,28.57,0.501099,2.07
2411,ID,1631075,-3.06491,128.194809,Piru,76,2017-11-19 03:00:00,71,988.81,29.97,29.97,29.97,331.001,1.22
2412,ID,1631998,-8.1517,113.453598,Patemon,64,2017-11-19 03:00:00,100,1012.64,26.57,26.57,26.57,192.501,1.87
2413,ID,1638850,-8.1391,117.7714,Labuhankananga,0,2017-11-19 03:00:00,94,1006.4,28.7,28.7,28.7,127.501,1.32
2414,ID,1648197,-0.01785,100.227478,Bonjol,88,2017-11-19 03:00:00,97,946.98,21.7,21.7,21.7,298.501,0.97
2415,ID,1648512,-1.94697,124.382851,Bobong,80,2017-11-19 03:00:00,86,1014.75,30.67,30.67,30.67,2.5011,2.22
2416,ID,1965540,-8.018,112.735497,Pulungdowo,24,2017-11-19 03:00:00,84,946.5,26.32,26.32,26.32,82.0011,0.32
2417,ID,1969686,-3.92753,119.799301,Sidenreng,32,2017-11-19 03:00:00,67,1006.8,33.17,33.17,33.17,255.001,0.92
2418,ID,7610616,-8.918,120.913696,Malapedo B,48,2017-11-19 03:00:00,94,1000.56,28.52,28.52,28.52,226.501,1.77
2419,ID,7743546,2.8965,98.722603,Tigarunggu,36,2017-11-19 03:00:00,96,967.17,26.32,26.32,26.32,0.501099,1.72
2420,ID,7753827,-6.9569,106.428001,Cibangban Girang,32,2017-11-19 03:00:00,100,1019.45,27.52,27.52,27.52,130.001,6.82
2421,ID,7863189,-5.03546,103.764198,Kuripan,88,2017-11-19 03:00:00,96,960.03,23.95,23.95,23.95,189.001,1.17
2422,ID,8080514,-6.9822,112.2864,Parengan,24,2017-11-19 03:00:00,91,1014.67,33.12,33.12,30.2,200.501,2.07
2423,IL,293203,30.987221,34.931389,Yeroham,8,2017-11-19 03:00:00,87,986.38,9.97,9.97,9.97,204.001,1.02
2424,IL,295249,32.983379,35.09837,El Mazraa,36,2017-11-19 03:00:00,83,988.0,7.87,7.87,7.87,180.001,1.17
2425,IN,1253898,21.966669,80.466667,Ukwa,0,2017-11-19 03:00:00,83,967.17,20.8,20.8,20.8,349.501,1.82
2426,IN,1254198,33.933331,75.099998,Tral,80,2017-11-19 03:00:00,79,739.55,-3.7,-3.7,-3.71,62.0011,0.87
2427,IN,1254231,23.9,86.199997,Topchanchi,0,2017-11-19 03:00:00,82,998.05,24.4,24.4,24.4,308.001,1.87
2428,IN,1254709,27.91667,96.166672,Tezu,0,2017-11-19 03:00:00,61,883.51,18.52,18.52,18.52,137.501,0.27
2429,IN,1255301,23.950001,76.083328,Susner,0,2017-11-19 03:00:00,76,982.57,17.02,17.02,17.02,25.0011,2.07
2430,IN,1256072,24.85,81.383331,Sirmaur,88,2017-11-19 03:00:00,80,994.08,19.45,19.45,19.45,314.001,2.57
2431,IN,1256428,12.85833,76.489441,Shravanabelagola,68,2017-11-19 03:00:00,89,928.5,21.4,21.4,21.4,60.0011,1.67
2432,IN,1257901,21.08333,72.883331,Sachin,0,2017-11-19 03:00:00,100,1027.39,24.32,24.32,24.32,21.5011,6.47
2433,IN,1258652,26.904169,83.84111,Ramkola,0,2017-11-19 03:00:00,48,1017.83,21.52,21.52,21.52,283.501,1.97
2434,IN,1260176,21.033331,81.533333,Patan,0,2017-11-19 03:00:00,78,993.59,24.12,24.12,24.12,23.5011,2.02
2435,IN,1260880,34.033329,75.333328,Pahalgam,68,2017-11-19 03:00:00,77,623.39,-14.03,-14.03,-14.03,63.0011,0.72
2436,IN,1261750,18.033331,78.433327,Narsingi,64,2017-11-19 03:00:00,68,968.3,24.07,24.07,24.07,26.0011,1.52
2437,IN,1262504,22.066669,76.5,Mundi,0,2017-11-19 03:00:00,68,999.59,19.97,19.97,19.97,40.0011,3.77
2438,IN,1264491,17.91667,73.666672,Mahabaleshwar,44,2017-11-19 03:00:00,70,944.71,21.77,21.77,21.77,75.5011,1.57
2439,IN,1264525,17.91667,82.800003,Madugula,80,2017-11-19 03:00:00,97,961.41,22.02,22.02,22.02,12.0011,1.17
2440,IN,1265740,9.01667,78.199997,Kulattur,80,2017-11-19 03:00:00,78,1020.42,26.65,26.65,26.65,41.0011,1.62
2441,IN,1266503,22.08333,85.349998,Kiri Buru,88,2017-11-19 03:00:00,99,982.32,21.65,21.65,21.65,65.0011,1.57
2442,IN,1267448,32.98333,74.949997,Katra,12,2017-11-19 03:00:00,72,908.23,6.55,6.55,6.55,36.0011,1.32
2443,IN,1268022,15.01667,74.01667,Kankon,92,2017-11-19 03:00:00,92,1023.34,29.32,29.32,29.32,40.5011,1.62
2444,IN,1273377,32.066669,76.25,Daulatpur,0,2017-11-19 03:00:00,77,964.09,10.05,10.05,10.05,64.5011,0.72
2445,IN,1273463,24.01667,92.900002,Darlawn,0,2017-11-19 03:00:00,81,953.55,23.77,23.77,23.77,80.5011,0.92
2446,IN,1273473,24.950001,74.133331,Dariba,0,2017-11-19 03:00:00,76,977.14,15.42,15.42,15.42,36.5011,3.72
2447,IN,1274175,19.866671,72.699997,Chinchani,8,2017-11-19 03:00:00,91,1025.29,27.15,27.15,27.15,32.5011,7.47
2448,IN,1275713,27.033331,93.900002,Bihpuriagaon,0,2017-11-19 03:00:00,73,1015.4,24.27,24.27,24.27,61.5011,1.52
2449,IN,1276568,19.883329,84.650002,Belaguntha,44,2017-11-19 03:00:00,96,1002.59,23.9,23.9,23.9,294.501,1.67
2450,IN,1276788,27.98333,94.666672,Basar,0,2017-11-19 03:00:00,55,913.67,20.87,20.87,20.87,349.001,0.92
2451,IN,1277793,25.85,80.633331,Bahua,24,2017-11-19 03:00:00,68,1016.29,19.95,19.95,19.95,295.501,3.22
2452,IN,1279072,26.024441,78.792503,Alampur,100,2017-11-19 03:00:00,73,1005.1,19.37,19.37,18.62,294.501,3.12
2453,IN,1279084,11.88705,78.91758,Alagapuram,32,2017-11-19 03:00:00,97,1011.1,25.42,25.42,25.42,339.501,2.12
2454,IR,134601,32.940979,50.120998,Fereydunshahr,8,2017-11-19 03:00:00,64,768.24,-9.08,-9.08,-9.08,194.501,1.12
2455,IS,3415667,66.075493,-23.124001,Isafjoerdur,0,2017-11-19 03:00:00,100,1012.07,-9.88,-9.88,-9.88,141.501,0.62
2456,IT,2523282,37.94696,15.36769,Santa Teresa di Riva,32,2017-11-19 03:00:00,100,1011.59,12.99,14.42,12.99,340.501,3.57
2457,IT,2523750,39.00539,16.320101,Platania,100,2017-11-19 03:00:00,100,983.7,9.6,9.6,9.55,123.001,1.07
2458,IT,2524842,38.944031,8.86354,Domus de Maria,0,2017-11-19 03:00:00,100,1020.1,10.11,10.42,10.11,328.501,2.42
2459,IT,2525478,39.93,8.53139,Cabras,64,2017-11-19 03:00:00,93,1013.37,8.47,8.47,8.47,23.0011,0.62
2460,IT,3164409,41.898338,15.95755,Vico del Gargano,32,2017-11-19 03:00:00,100,1019.45,13.67,13.67,13.67,315.501,6.72
2461,IT,3165323,45.03904,7.42182,Trana,0,2017-11-19 03:00:00,48,882.94,-1.97,-1.97,-7.38,289.001,0.97
2462,IT,3165470,41.86813,14.54082,Torrebruna,0,2017-11-19 03:00:00,78,959.95,2.65,2.65,-2.33,268.501,1.22
2463,IT,3165527,43.028542,12.44136,Torgiano,8,2017-11-19 03:00:00,84,970.33,-0.38,-0.38,-0.38,350.501,0.87
2464,IT,3166022,40.02832,18.345131,Surano,68,2017-11-19 03:00:00,100,1023.75,12.51,14.7,12.51,324.001,7.92
2465,IT,3166386,44.92627,10.12418,Soragna,36,2017-11-19 03:00:00,91,1021.96,2.22,2.22,1.82,268.501,1.77
2466,IT,3170189,40.893799,12.9625,Ponza,44,2017-11-19 03:00:00,100,1027.39,15.32,15.32,15.32,68.0011,2.12
2467,IT,3172236,40.086811,16.329679,Noepoli,56,2017-11-19 03:00:00,99,958.17,9.63,9.63,4.62,312.501,0.92
2468,IT,3172928,43.051949,13.75279,Montefiore dellAso,0,2017-11-19 03:00:00,90,1017.18,9.42,9.42,9.42,312.501,4.87
2469,IT,3173404,41.084332,16.078369,Minervino Murge,32,2017-11-19 03:00:00,81,973.33,6.62,6.62,4.87,289.501,3.22
2470,IT,3183443,40.93037,9.06592,Aggius,0,2017-11-19 03:00:00,79,989.29,0.77,0.77,-0.73,187.501,0.97
2471,IT,6534591,45.8689,11.07338,Trambileno,20,2017-11-19 03:00:00,84,969.92,0.68,0.68,-0.08,13.5011,1.27
2472,IT,6534719,44.076931,8.07115,Vendone,12,2017-11-19 03:00:00,100,993.27,11.37,11.37,9.62,246.001,4.82
2473,JM,3488020,18.066669,-77.466667,Williamsfield,24,2017-11-19 03:00:00,89,989.05,23.19,23.19,22.52,26.5011,1.92
2474,JO,250187,31.056721,35.601681,At Tayyibah,0,2017-11-19 03:00:00,100,1004.37,12.27,12.27,12.27,212.501,0.82
2475,KE,184921,-0.93435,38.060051,Mwingi,92,2017-11-19 03:00:00,98,896.24,16.27,16.27,16.27,304.501,0.72
2476,KG,1528566,41.927681,74.516991,Chayek,36,2017-11-19 03:00:00,73,750.57,-18.05,-18.05,-18.06,0.00109863,0.42
2477,KI,2110227,3.07071,172.790222,Butaritari,64,2017-11-19 03:00:00,100,1018.72,27.97,27.97,27.97,133.501,4.07
2478,KI,4030939,1.98487,-157.475021,London Village,100,2017-11-19 03:00:00,100,1020.83,26.57,26.57,25.07,105.001,5.82
2479,KP,2041702,42.060558,129.71167,Puryong,0,2017-11-19 03:00:00,32,955.74,-10.08,-10.08,-10.08,303.501,3.57
2480,KZ,608816,48.884441,53.783611,Miyaly,68,2017-11-19 03:00:00,89,1039.23,-3.1,-3.1,-3.11,140.001,5.22
2481,KZ,1517020,51.908329,67.313332,Zhaqsy,88,2017-11-19 03:00:00,88,1001.7,-3.98,-3.98,-3.98,242.001,5.62
2482,KZ,1519463,47.0,77.26667,Sayaq,88,2017-11-19 03:00:00,79,988.89,1.02,1.02,1.02,248.001,11.17
2483,KZ,1519936,48.945091,79.25502,Qarauyl,80,2017-11-19 03:00:00,87,966.84,-1.05,-1.05,-1.06,230.501,5.57
2484,KZ,1521293,42.94722,72.764442,Lugovoy,44,2017-11-19 03:00:00,85,972.11,-5.6,-5.6,-5.61,272.501,0.92
2485,KZ,1521425,49.98333,72.583328,Kyzylzhar,76,2017-11-19 03:00:00,86,984.11,-5.97,-5.53,-5.97,281.501,4.47
2486,KZ,1525223,49.06028,81.645279,Priisk Boko,100,2017-11-19 03:00:00,85,971.7,-0.53,-0.53,-0.53,177.001,7.02
2487,KZ,1526268,46.950001,79.666672,Aqtoghay,88,2017-11-19 03:00:00,82,996.1,1.15,1.15,1.15,231.501,11.77
2488,KZ,1526601,48.033329,72.833328,Aktau,68,2017-11-19 03:00:00,84,947.87,-6.45,-6.45,-6.46,309.001,5.67
2489,KZ,1526900,45.0,72.783333,Aqbaqay,80,2017-11-19 03:00:00,87,1003.64,-3.23,-3.23,-3.23,261.001,3.17
2490,KZ,1537909,48.882221,68.80722,Shubarkol,0,2017-11-19 03:00:00,68,993.75,-11.35,-11.35,-11.36,227.001,1.97
2491,LA,1655122,15.08333,105.650002,Phonthong,36,2017-11-19 03:00:00,69,1002.51,29.17,29.17,29.17,14.0011,2.07
2492,LA,1655177,20.950001,100.800003,Muang Long,44,2017-11-19 03:00:00,78,921.45,23.92,23.92,23.92,68.0011,1.07
2493,LA,7648299,15.02207,107.260162,Sanaxy,100,2017-11-19 03:00:00,78,939.52,23.55,23.55,23.55,42.0011,1.77
2494,LA,7648328,19.94515,104.51722,Xamtay,88,2017-11-19 03:00:00,93,920.31,17.3,17.3,17.3,67.0011,0.97
2495,MA,2529286,33.88306,-4.1862,Tazarine,0,2017-11-19 03:00:00,83,848.74,-3.93,-3.93,-3.93,143.001,0.82
2496,MA,2530843,31.00087,-9.67802,Tamanar,0,2017-11-19 03:00:00,100,976.89,7.95,7.95,7.95,98.5011,0.97
2497,MA,2535534,31.90226,-7.94169,Sidi Bou Othmane,0,2017-11-19 03:00:00,76,964.9,12.64,12.64,4.7,182.501,1.12
2498,MA,2542147,33.048931,-3.98946,Missour,20,2017-11-19 03:00:00,76,886.83,0.45,0.45,0.45,270.501,1.12
2499,MA,2548343,32.95956,-8.2274,Oulad Frej,0,2017-11-19 03:00:00,92,1016.13,6.82,6.82,6.82,33.0011,1.27
2500,MA,2596325,31.02722,-5.11643,Jebel Tiskaouine,0,2017-11-19 03:00:00,67,878.73,-0.48,-0.48,-0.48,326.001,1.52
2501,MA,7280528,31.92754,-4.42852,Errachidia,12,2017-11-19 03:00:00,66,908.4,5.05,5.05,1.47,10.0011,1.52
2502,MH,2080422,5.92098,169.643356,Jabor,56,2017-11-19 03:00:00,100,1018.15,27.72,27.72,27.72,78.5011,4.07
2503,MK,790137,41.01722,21.053329,Grncari,88,2017-11-19 03:00:00,100,900.53,5.17,5.17,5.17,82.0011,0.67
2504,ML,2452830,15.9322,-3.9906,Niafounke,8,2017-11-19 03:00:00,49,988.4,16.72,16.72,16.72,20.5011,3.07
2505,ML,2453514,15.9182,2.4022,Menaka,32,2017-11-19 03:00:00,39,983.46,19.55,19.55,19.55,348.001,1.27
2506,ML,2454934,11.0882,-6.8926,Kolondieba,36,2017-11-19 03:00:00,56,983.94,18.37,18.37,18.37,15.0011,1.62
2507,ML,2455465,13.9623,-5.3572,Ke-Macina,36,2017-11-19 03:00:00,53,991.16,18.55,18.55,18.55,9.0011,3.37
2508,ML,2460954,18.90476,-3.52649,Araouane,0,2017-11-19 03:00:00,27,990.67,10.22,10.22,10.22,12.0011,2.27
2509,MM,1326105,22.91667,93.683327,Falam,24,2017-11-19 03:00:00,90,891.05,20.42,20.42,20.42,139.001,0.72
2510,MN,1515117,48.07972,98.851669,Tsahir,0,2017-11-19 03:00:00,40,765.73,-17.73,-17.73,-17.73,215.501,1.67
2511,MN,1515806,49.033329,92.033333,Har-Us,12,2017-11-19 03:00:00,44,825.63,-20.58,-20.58,-20.58,223.001,0.87
2512,MN,1515878,45.9296,96.162392,Haliun,0,2017-11-19 03:00:00,56,835.77,-13.58,-13.58,-13.58,96.5011,2.27
2513,MN,1515957,48.948769,99.536652,Erdenet,0,2017-11-19 03:00:00,38,815.75,-7.68,-7.68,-7.68,272.501,3.87
2514,MN,1516004,49.907131,93.78582,Dzel,0,2017-11-19 03:00:00,46,890.89,-20.18,-20.18,-20.18,207.501,1.27
2515,MN,1516036,46.942291,99.166893,Dzag,0,2017-11-19 03:00:00,46,783.24,-16.95,-16.95,-16.96,325.501,1.22
2516,MN,1516136,48.049999,96.25,Chandmani,0,2017-11-19 03:00:00,44,813.64,-20.73,-20.73,-20.73,78.0011,1.27
2517,MN,1516173,46.083328,91.566673,Burenhayrhan,0,2017-11-19 03:00:00,41,828.71,-19.73,-19.73,-19.73,65.5011,1.47
2518,MN,1516186,46.936779,93.61673,Bulgan,0,2017-11-19 03:00:00,44,809.67,-20.7,-20.7,-20.71,193.001,1.07
2519,MN,1516306,45.014332,98.927589,Bayanbulag,0,2017-11-19 03:00:00,47,801.72,-11.88,-11.88,-11.88,252.501,1.42
2520,MN,1516309,46.992901,95.199623,Bayan,0,2017-11-19 03:00:00,49,819.23,-15.3,-15.3,-15.31,124.001,2.12
2521,MN,1516329,46.900002,97.150002,Balgatay,0,2017-11-19 03:00:00,47,798.97,-16.78,-16.78,-16.78,83.5011,1.12
2522,MN,2028252,44.082161,106.86985,UEydzen,0,2017-11-19 03:00:00,43,884.81,-5.8,-5.8,-5.81,297.001,5.97
2523,MN,2028357,46.067402,100.817238,Ulaan-Uul,0,2017-11-19 03:00:00,56,797.26,-14.18,-14.18,-14.18,328.501,1.22
2524,MN,2028411,45.049999,105.566673,Ulaanjirem,0,2017-11-19 03:00:00,70,891.94,-11.93,-11.93,-11.93,264.501,3.57
2525,MN,2028445,46.900002,109.75,Ulaan-Ereg,0,2017-11-19 03:00:00,53,891.05,-9.48,-9.48,-9.48,269.501,3.57
2526,MN,2028581,45.916672,109.066673,Tsomog,0,2017-11-19 03:00:00,47,884.4,-9.38,-9.38,-9.38,288.001,3.57
2527,MN,2028933,49.94669,102.661232,Teshig,0,2017-11-19 03:00:00,59,884.97,-13.48,-13.48,-13.48,253.501,1.07
2528,MN,2028961,48.046391,100.509171,Teel,0,2017-11-19 03:00:00,33,810.72,-10.55,-10.55,-10.56,264.001,2.37
2529,MN,2029117,47.849998,104.050003,Dashinchilling,0,2017-11-19 03:00:00,47,890.89,-10.45,-10.45,-10.46,243.001,1.67
2530,MN,2029335,49.04192,102.089249,Sharga,0,2017-11-19 03:00:00,50,876.54,-11.6,-11.6,-11.61,228.501,1.32
2531,MN,2029499,42.841991,105.137962,Sangiyn Dalay,0,2017-11-19 03:00:00,41,881.73,-3.18,-3.18,-3.18,284.001,4.47
2532,MN,2030170,50.067501,105.880562,Jargalant,0,2017-11-19 03:00:00,66,936.12,-10.68,-10.68,-10.68,214.501,1.17
2533,MN,2030813,46.900002,113.416672,Haylaastay,44,2017-11-19 03:00:00,66,911.15,-8.13,-8.13,-8.13,253.001,5.02
2534,MN,2031552,46.95343,115.293961,Dzuunbulag,36,2017-11-19 03:00:00,73,930.04,-9.18,-9.18,-9.18,275.501,4.72
2535,MN,2031741,47.9459,111.497841,Dundburd,0,2017-11-19 03:00:00,45,899.16,-6.1,-6.1,-6.11,290.501,5.27
2536,MN,2032058,45.900002,115.366669,Chonogol,32,2017-11-19 03:00:00,61,919.75,-6.95,-6.95,-6.96,275.001,6.02
2537,MN,2032252,49.066669,103.665833,Bugat,0,2017-11-19 03:00:00,55,885.54,-11.2,-11.2,-11.21,226.001,1.12
2538,MN,2032436,46.98333,112.050003,Bayasgalant,64,2017-11-19 03:00:00,64,900.86,-7.08,-7.08,-7.08,262.501,3.47
2539,MN,2032490,49.01667,111.633331,Bayan-Ovoo,0,2017-11-19 03:00:00,44,899.72,-3.85,-3.85,-3.86,306.001,3.47
2540,MN,2032586,47.866669,109.916672,Bayanbulag,0,2017-11-19 03:00:00,39,873.62,-7.18,-7.18,-7.18,292.001,3.37
2541,MP,4041558,14.96874,145.624374,JP Tinian Town pre-WW2,0,2017-11-19 03:00:00,98,1022.45,29.65,29.65,29.3,88.0011,5.62
2542,MR,2381659,17.0481,-13.9209,Aleg,0,2017-11-19 03:00:00,30,1017.67,18.07,18.07,18.07,46.0011,4.52
2543,MT,2562850,35.922501,14.48,Swieqi,68,2017-11-19 03:00:00,100,1027.64,15.42,17.87,15.42,315.501,7.52
2544,MU,1106596,-20.059719,57.629169,Cottage,64,2017-11-19 03:00:00,98,1028.45,24.73,25.47,24.73,99.5011,5.82
